,date,MT_330,tmpf,dwpf,relh,drct,sknt,p01i,alti,vsby,feel
247,2014-09-29 04:00:00,53.6828125,60.8,57.2,87.92,150.00,4.00,0.0,30.15,6.21,60.8
248,2014-09-29 05:00:00,52.9015625,60.8,57.2,87.92,150.00,4.00,0.0,30.15,6.21,60.8
249,2014-09-29 06:00:00,65.8828125,60.8,59.0,93.79,190.00,5.00,0.0,30.18,6.21,60.8
250,2014-09-29 07:00:00,94.9796875,60.8,59.0,93.79,200.00,5.00,0.0,30.21,4.97,60.8
251,2014-09-29 08:00:00,84.946875,62.6,60.8,93.83,260.00,3.00,0.0,30.21,5.59,62.6
252,2014-09-29 09:00:00,111.7859375,62.6,60.8,93.83,310.00,3.00,0.0,30.21,6.21,62.6
253,2014-09-29 10:00:00,117.428125,64.4,60.8,88.09,180.00,4.00,0.0,30.21,6.21,64.4
254,2014-09-29 11:00:00,116.959375,68.0,62.6,82.86,140.00,6.00,0.0,30.21,6.21,68.0
255,2014-09-29 12:00:00,118.8390625,69.8,62.6,77.9,160.00,8.00,0.0,30.18,6.21,69.8
256,2014-09-29 13:00:00,128.8703125,69.8,60.8,73.09,180.00,9.00,0.0,30.18,6.21,69.8
257,2014-09-29 14:00:00,127.303125,69.8,60.8,73.09,160.00,8.00,0.0,30.18,6.21,69.8
258,2014-09-29 15:00:00,114.2953125,71.6,60.8,68.75,170.00,8.00,0.0,30.18,6.21,71.6
259,2014-09-29 16:00:00,121.190625,71.6,59.0,64.48,210.00,9.00,0.0,30.18,6.21,71.6
260,2014-09-29 17:00:00,111.6328125,69.8,59.0,68.55,220.00,7.00,0.0,30.18,6.21,69.8
261,2014-09-29 18:00:00,112.8859375,69.8,60.8,73.09,200.00,8.00,0.0,30.18,6.21,69.8
262,2014-09-29 19:00:00,129.49687500000002,64.4,60.8,88.09,320.00,3.00,0.0,30.21,2.55,64.4
263,2014-09-29 20:00:00,122.915625,62.6,62.6,100.0,130.00,3.00,0.0,30.21,4.35,62.6
264,2014-09-29 21:00:00,125.7375,64.4,62.6,93.88,130.00,2.00,0.0,30.24,3.11,64.4
265,2014-09-29 22:00:00,93.88593749999998,62.6,62.6,100.0,0.00,0.00,0.0,30.24,2.42,62.6
266,2014-09-29 23:00:00,64.00468749999999,62.6,60.8,93.83,0.00,0.00,0.0,30.24,1.55,62.6
267,2014-09-30 00:00:00,65.1,60.8,60.8,100.0,0.00,0.00,0.0,30.24,0.31,60.8
268,2014-09-30 01:00:00,61.8140625,59.0,59.0,100.0,0,2.00,0.0,30.24,0.68,59.0
269,2014-09-30 02:00:00,61.9734375,57.2,57.2,100.0,0.00,0.00,0.0,30.24,0.16,57.2
270,2014-09-30 03:00:00,57.59375,57.2,57.2,100.0,0.00,0.00,0.0,30.24,0.06,57.2
271,2014-09-30 04:00:00,53.0578125,57.2,57.2,100.0,0.00,0.00,0.0,30.24,0.09,57.2
272,2014-09-30 05:00:00,52.4328125,55.4,55.4,100.0,0.00,0.00,0.0,30.24,0.03,55.4
273,2014-09-30 06:00:00,65.09843749999999,55.4,55.4,100.0,360.00,3.00,0.0,30.27,0.16,55.4
274,2014-09-30 07:00:00,94.6671875,55.4,55.4,100.0,0.00,0.00,0.0,30.27,0.06,55.4
275,2014-09-30 08:00:00,86.55625,59.0,59.0,100.0,0.00,0.00,0.0,30.3,1.12,59.0
276,2014-09-30 09:00:00,104.10625,62.6,62.6,100.0,0,3.00,0.0,30.3,1.99,62.6
277,2014-09-30 10:00:00,113.6703125,64.4,60.8,88.09,140.00,3.00,0.0,30.3,2.92,64.4
278,2014-09-30 11:00:00,118.996875,69.8,60.8,73.09,0,2.00,0.0,30.3,4.35,69.8
279,2014-09-30 12:00:00,113.98125,71.6,59.0,64.48,0,2.00,0.0,30.3,6.21,71.6
280,2014-09-30 13:00:00,115.55,71.6,60.8,68.75,0,3.00,0.0,30.27,6.21,71.6
281,2014-09-30 14:00:00,112.4140625,73.4,59.0,60.67,180.00,5.00,0.0,30.27,6.21,73.4
282,2014-09-30 15:00:00,114.1390625,71.6,59.0,64.48,160.00,5.00,0.0,30.27,6.21,71.6
283,2014-09-30 16:00:00,115.8625,73.4,57.2,56.88,0,2.00,0.0,30.27,6.21,73.4
284,2014-09-30 17:00:00,125.8921875,69.8,59.0,68.55,0,2.00,0.0,30.27,6.21,69.8
285,2014-09-30 18:00:00,120.4078125,68.0,59.0,72.92,0.00,0.00,0.0,30.27,6.21,68.0
286,2014-09-30 19:00:00,116.0171875,66.2,60.8,82.74,60.00,4.00,0.0,30.27,6.21,66.2
287,2014-09-30 20:00:00,119.625,64.4,60.8,88.09,30.00,2.00,0.0,30.27,6.21,64.4
288,2014-09-30 21:00:00,125.578125,62.6,59.0,88.0,30.00,2.00,0.0,30.3,5.59,62.6
289,2014-09-30 22:00:00,87.73750000000001,60.8,59.0,93.79,10.00,3.00,0.0,30.3,3.73,60.8
290,2014-09-30 23:00:00,55.2484375,59.0,57.2,93.74,350.00,2.00,0.0,30.3,3.73,59.0
291,2014-10-01 00:00:00,57.9046875,59.0,57.2,93.74,0.00,0.00,0.0,30.3,3.11,59.0
292,2014-10-01 01:00:00,60.09375,57.2,55.4,93.69,0.00,0.00,0.0,30.3,3.11,57.2
293,2014-10-01 02:00:00,51.80625,55.4,55.4,100.0,0.00,0.00,0.0,30.3,0.93,55.4
294,2014-10-01 03:00:00,56.184375,55.4,53.6,93.65,0.00,0.00,0.0,30.3,2.92,55.4
295,2014-10-01 04:00:00,56.0296875,55.4,53.6,93.65,0.00,0.00,0.0,30.3,3.73,55.4
296,2014-10-01 05:00:00,53.840625,53.6,51.8,93.6,70.00,1.00,0.0,30.3,1.68,53.6
297,2014-10-01 06:00:00,65.88125,51.8,51.8,100.0,0,2.00,0.0,30.3,3.11,51.8
298,2014-10-01 07:00:00,101.4453125,55.4,55.4,100.0,0,1.00,0.0,30.33,3.11,55.4
299,2014-10-01 08:00:00,89.2203125,59.0,59.0,100.0,0.00,0.00,0.0,30.33,4.35,59.0
300,2014-10-01 09:00:00,109.59375,64.4,59.0,82.62,0.00,0.00,0.0,30.33,5.59,64.4
301,2014-10-01 10:00:00,121.1890625,68.0,57.2,68.35,0,3.00,0.0,30.33,6.21,68.0
302,2014-10-01 11:00:00,118.3703125,71.6,57.2,60.44,0,3.00,0.0,30.33,6.21,71.6
303,2014-10-01 12:00:00,122.915625,71.6,53.6,53.03,280.00,5.00,0.0,30.33,6.21,71.6
304,2014-10-01 13:00:00,117.7421875,73.4,53.6,49.9,290.00,4.00,0.0,30.33,6.21,73.4
305,2014-10-01 14:00:00,128.3984375,73.4,51.8,46.71,0,3.00,0.0,30.3,6.21,73.4
306,2014-10-01 15:00:00,134.82656250000002,73.4,51.8,46.71,310.00,4.00,0.0,30.3,6.21,73.4
307,2014-10-01 16:00:00,132.9453125,73.4,51.8,46.71,0,2.00,0.0,30.3,6.21,73.4
308,2014-10-01 17:00:00,130.59375,69.8,55.4,60.21,360.00,3.00,0.0,30.3,6.21,69.8
309,2014-10-01 18:00:00,122.6015625,66.2,55.4,68.15,10.00,3.00,0.0,30.33,6.21,66.2
310,2014-10-01 19:00:00,122.13125,64.4,55.4,72.56,360.00,3.00,0.0,30.33,6.21,64.4
311,2014-10-01 20:00:00,126.0484375,62.6,55.4,77.29,0,3.00,0.0,30.36,6.21,62.6
312,2014-10-01 21:00:00,128.4,59.0,55.4,87.83,20.00,2.00,0.0,30.36,6.21,59.0
313,2014-10-01 22:00:00,91.1828125,59.0,53.6,82.25,0.00,0.00,0.0,30.36,6.21,59.0
314,2014-10-01 23:00:00,59.0,59.0,55.4,87.83,0.00,0.00,0.0,30.36,6.21,59.0
315,2014-10-02 00:00:00,56.8125,59.0,57.2,93.74,40.00,1.00,0.0,30.36,6.21,59.0
316,2014-10-02 01:00:00,55.403125,59.0,57.2,93.74,0,2.00,0.0,30.36,6.21,59.0
317,2014-10-02 02:00:00,54.9328125,59.0,57.2,93.74,0,2.00,0.0,30.36,6.21,59.0
318,2014-10-02 03:00:00,56.653125,59.0,57.2,93.74,0.00,0.00,0.0,30.36,6.21,59.0
319,2014-10-02 04:00:00,57.5921875,59.0,57.2,93.74,10.00,3.00,0.0,30.36,6.21,59.0
320,2014-10-02 05:00:00,55.2484375,59.0,57.2,93.74,0,2.00,0.0,30.36,6.21,59.0
321,2014-10-02 06:00:00,67.44375,59.0,57.2,93.74,20.00,3.00,0.0,30.39,6.21,59.0
322,2014-10-02 07:00:00,99.053125,59.0,57.2,93.74,0,2.00,0.0,30.39,6.21,59.0
323,2014-10-02 08:00:00,91.2578125,62.6,59.0,88.0,20.00,4.00,0.0,30.39,6.21,62.6
324,2014-10-02 09:00:00,112.884375,64.4,59.0,82.62,40.00,5.00,0.0,30.39,6.21,64.4
325,2014-10-02 10:00:00,120.25,66.2,57.2,72.74,40.00,3.00,0.0,30.39,6.21,66.2
326,2014-10-02 11:00:00,122.1296875,68.0,59.0,72.92,0,2.00,0.0,30.36,6.21,68.0
327,2014-10-02 12:00:00,118.5265625,69.8,59.0,68.55,10.00,4.00,0.0,30.36,6.21,69.8
328,2014-10-02 13:00:00,123.384375,73.4,57.2,56.88,0,2.00,0.0,30.33,6.21,73.4
329,2014-10-02 14:00:00,123.071875,71.6,57.2,60.44,0,3.00,0.0,30.33,6.21,71.6
330,2014-10-02 15:00:00,124.16875,71.6,57.2,60.44,360.00,4.00,0.0,30.33,6.21,71.6
331,2014-10-02 16:00:00,124.325,69.8,57.2,64.26,10.00,5.00,0.0,30.3,6.21,69.8
332,2014-10-02 17:00:00,123.3859375,68.0,59.0,72.92,20.00,5.00,0.0,30.3,6.21,68.0
333,2014-10-02 18:00:00,131.690625,66.2,59.0,77.6,20.00,4.00,0.0,30.33,6.21,66.2
334,2014-10-02 19:00:00,128.5578125,64.4,59.0,82.62,20.00,3.00,0.0,30.33,6.21,64.4
335,2014-10-02 20:00:00,128.2421875,62.6,59.0,88.0,0,3.00,0.0,30.33,6.21,62.6
336,2014-10-02 21:00:00,131.22031249999998,60.8,57.2,87.92,20.00,1.00,0.0,30.33,6.21,60.8
337,2014-10-02 22:00:00,93.0625,59.0,57.2,93.74,60.00,2.00,0.0,30.3,6.21,59.0
338,2014-10-02 23:00:00,59.9390625,57.2,55.4,93.69,10.00,3.00,0.0,30.3,6.21,57.2
339,2014-10-03 00:00:00,59.3125,57.2,55.4,93.69,10.00,3.00,0.0,30.3,6.21,57.2
340,2014-10-03 01:00:00,56.8109375,55.4,53.6,93.65,10.00,3.00,0.0,30.3,5.59,55.4
341,2014-10-03 02:00:00,55.246875,53.6,53.6,100.0,30.00,2.00,0.0,30.27,3.11,53.6
342,2014-10-03 03:00:00,58.21875,53.6,53.6,100.0,0.00,0.00,0.0,30.27,0.87,53.6
343,2014-10-03 04:00:00,58.21875,53.6,53.6,100.0,20.00,1.00,0.0,30.27,4.35,53.6
344,2014-10-03 05:00:00,55.8734375,53.6,51.8,93.6,0.00,0.00,0.0,30.27,2.55,53.6
345,2014-10-03 06:00:00,68.5390625,51.8,51.8,100.0,0,1.00,0.0,30.27,3.73,51.8
346,2014-10-03 07:00:00,99.525,55.4,55.4,100.0,0.00,0.00,0.0,30.27,4.35,55.4
347,2014-10-03 08:00:00,89.846875,59.0,57.2,93.74,0,1.00,0.0,30.27,6.21,59.0
348,2014-10-03 09:00:00,112.1015625,64.4,59.0,82.62,0.00,0.00,0.0,30.27,6.21,64.4
349,2014-10-03 10:00:00,122.1328125,69.8,59.0,68.55,0.00,0.00,0.0,30.24,6.21,69.8
350,2014-10-03 11:00:00,123.071875,71.6,55.4,56.63,90.00,4.00,0.0,30.24,6.21,71.6
351,2014-10-03 12:00:00,124.48125000000002,73.4,55.4,53.29,0,3.00,0.0,30.21,6.21,73.4
352,2014-10-03 13:00:00,127.4609375,75.2,55.4,50.17,90.00,6.00,0.0,30.21,6.21,75.2
353,2014-10-03 14:00:00,125.265625,75.2,53.6,46.98,0,2.00,0.0,30.18,6.21,75.2
354,2014-10-03 15:00:00,133.57187499999998,73.4,53.6,49.9,80.00,4.00,0.0,30.15,6.21,73.4
355,2014-10-03 16:00:00,127.7734375,73.4,53.6,49.9,60.00,3.00,0.0,30.15,6.21,73.4
356,2014-10-03 17:00:00,126.675,69.8,53.6,56.38,60.00,5.00,0.0,30.15,6.21,69.8
357,2014-10-03 18:00:00,127.9296875,64.4,55.4,72.56,80.00,5.00,0.0,30.15,6.21,64.4
358,2014-10-03 19:00:00,133.1015625,62.6,53.6,72.38,70.00,4.00,0.0,30.12,6.21,62.6
359,2014-10-03 20:00:00,133.728125,60.8,55.4,82.37,20.00,3.00,0.0,30.12,6.21,60.8
360,2014-10-03 21:00:00,132.94375,59.0,55.4,87.83,10.00,2.00,0.0,30.12,6.21,59.0
361,2014-10-03 22:00:00,93.6890625,57.2,53.6,87.74,20.00,3.00,0.0,30.12,6.21,57.2
362,2014-10-03 23:00:00,59.3125,55.4,53.6,93.65,30.00,2.00,0.0,30.09,6.21,55.4
363,2014-10-04 00:00:00,56.96875,55.4,53.6,93.65,50.00,3.00,0.0,30.06,6.21,55.4
364,2014-10-04 01:00:00,56.4984375,55.4,53.6,93.65,70.00,3.00,0.0,30.06,5.59,55.4
365,2014-10-04 02:00:00,54.621875,53.6,51.8,93.6,40.00,3.00,0.0,30.03,5.59,53.6
366,2014-10-04 03:00:00,58.2171875,53.6,51.8,93.6,50.00,3.00,0.0,30.03,4.97,53.6
367,2014-10-04 04:00:00,57.90625,51.8,51.8,100.0,40.00,3.00,0.0,30.0,4.35,51.8
368,2014-10-04 05:00:00,54.621875,50.0,48.2,93.5,80.00,4.00,0.0,30.0,3.73,48.44
369,2014-10-04 06:00:00,67.75625,50.0,50.0,100.0,90.00,4.00,0.0,30.0,3.73,48.44
370,2014-10-04 07:00:00,100.6609375,53.6,51.8,93.6,70.00,3.00,0.0,29.97,4.97,53.6
371,2014-10-04 08:00:00,88.9078125,59.0,55.4,87.83,130.00,4.00,0.0,29.97,6.21,59.0
372,2014-10-04 09:00:00,108.4953125,64.4,55.4,72.56,140.00,3.00,0.0,29.97,6.21,64.4
373,2014-10-04 10:00:00,120.40625,68.0,55.4,64.04,190.00,4.00,0.0,29.97,6.21,68.0
374,2014-10-04 11:00:00,121.81875,69.8,55.4,60.21,200.00,7.00,0.0,29.94,6.21,69.8
375,2014-10-04 12:00:00,118.6828125,73.4,55.4,53.29,210.00,8.00,0.0,29.94,6.21,73.4
376,2014-10-04 13:00:00,115.7046875,75.2,55.4,50.17,230.00,8.00,0.0,29.91,6.21,75.2
377,2014-10-04 14:00:00,115.3921875,73.4,53.6,49.9,240.00,8.00,0.0,29.91,6.21,73.4
378,2014-10-04 15:00:00,111.475,75.2,55.4,50.17,220.00,6.00,0.0,29.88,6.21,75.2
379,2014-10-04 16:00:00,122.44375,71.6,53.6,53.03,230.00,9.00,0.0,29.91,6.21,71.6
380,2014-10-04 17:00:00,113.5109375,71.6,55.4,56.63,290.00,8.00,0.0,29.91,6.21,71.6
381,2014-10-04 18:00:00,118.2140625,60.8,53.6,77.14,350.00,14.00,0.0,29.94,6.21,60.8
382,2014-10-04 19:00:00,118.3703125,57.2,51.8,82.12,360.00,14.00,0.0,29.97,6.21,57.2
383,2014-10-04 20:00:00,121.6609375,55.4,50.0,81.99,360.00,9.00,0.0,30.03,6.21,55.4
384,2014-10-04 21:00:00,124.16875,55.4,48.2,76.66,350.00,9.00,0.0,30.03,6.21,55.4
385,2014-10-04 22:00:00,89.4609375,53.6,50.0,87.56,360.00,7.00,0.0,30.06,6.21,53.6
386,2014-10-04 23:00:00,53.5265625,51.8,50.0,93.55,350.00,8.00,0.0,30.06,6.21,51.8
387,2014-10-05 00:00:00,53.6828125,51.8,50.0,93.55,360.00,9.00,0.0,30.06,6.21,51.8
388,2014-10-05 01:00:00,51.0234375,53.6,50.0,87.56,350.00,11.00,0.0,30.06,6.21,53.6
389,2014-10-05 02:00:00,51.025,53.6,50.0,87.56,350.00,8.00,0.0,30.06,6.21,53.6
390,2014-10-05 03:00:00,53.528125,51.8,48.2,87.47,360.00,9.00,0.0,30.06,6.21,51.8
391,2014-10-05 04:00:00,53.9953125,53.6,46.4,76.5,360.00,8.00,0.0,30.06,6.21,53.6
392,2014-10-05 05:00:00,52.2765625,51.8,46.4,81.74,10.00,6.00,0.0,30.06,6.21,51.8
393,2014-10-05 06:00:00,66.0375,51.8,46.4,81.74,360.00,7.00,0.0,30.06,6.21,51.8
394,2014-10-05 07:00:00,102.228125,51.8,46.4,81.74,360.00,4.00,0.0,30.09,6.21,51.8
395,2014-10-05 08:00:00,88.90625,53.6,46.4,76.5,360.00,7.00,0.0,30.09,6.21,53.6
396,2014-10-05 09:00:00,109.9078125,53.6,44.6,71.45,360.00,9.00,0.0,30.09,6.21,53.6
397,2014-10-05 10:00:00,113.3546875,55.4,46.4,71.64,360.00,9.00,0.0,30.09,6.21,55.4
398,2014-10-05 11:00:00,120.8765625,55.4,46.4,71.64,10.00,8.00,0.0,30.09,6.21,55.4
399,2014-10-05 12:00:00,113.5125,57.2,46.4,67.12,10.00,9.00,0.0,30.06,6.21,57.2
400,2014-10-05 13:00:00,113.9828125,57.2,48.2,71.83,10.00,8.00,0.0,30.06,6.21,57.2
401,2014-10-05 14:00:00,111.475,59.0,48.2,67.33,20.00,7.00,0.0,30.06,6.21,59.0
402,2014-10-05 15:00:00,115.0796875,59.0,48.2,67.33,20.00,5.00,0.0,30.03,6.21,59.0
403,2014-10-05 16:00:00,113.0421875,59.0,48.2,67.33,40.00,6.00,0.0,30.03,6.21,59.0
404,2014-10-05 17:00:00,110.0640625,57.2,46.4,67.12,20.00,4.00,0.0,30.03,6.21,57.2
405,2014-10-05 18:00:00,112.571875,57.2,46.4,67.12,0,3.00,0.0,30.0,6.21,57.2
406,2014-10-05 19:00:00,114.921875,53.6,46.4,76.5,60.00,4.00,0.0,30.0,6.21,53.6
407,2014-10-05 20:00:00,116.3328125,51.8,46.4,81.74,0.00,0.00,0.0,30.0,6.21,51.8
408,2014-10-05 21:00:00,121.1921875,50.0,46.4,87.37,310.00,2.00,0.0,30.0,6.21,50.0
409,2014-10-05 22:00:00,81.94687499999999,48.2,46.4,93.45,40.00,2.00,0.0,29.97,6.21,48.2
410,2014-10-05 23:00:00,51.49375,48.2,46.4,93.45,0,1.00,0.0,29.94,6.21,48.2
411,2014-10-06 00:00:00,49.61875,46.4,44.6,93.4,0.00,0.00,0.0,29.94,6.21,46.4
412,2014-10-06 01:00:00,47.8984375,46.4,44.6,93.4,40.00,2.00,0.0,29.91,6.21,46.4
413,2014-10-06 02:00:00,48.05625,44.6,44.6,100.0,90.00,3.00,0.0,29.91,6.21,43.09
414,2014-10-06 03:00:00,52.275,44.6,44.6,100.0,100.00,3.00,0.0,29.88,6.21,43.09
415,2014-10-06 04:00:00,50.55625,46.4,44.6,93.4,140.00,3.00,0.0,29.88,6.21,45.15
416,2014-10-06 05:00:00,50.0875,44.6,42.8,93.35,130.00,3.00,0.0,29.85,6.21,43.09
417,2014-10-06 06:00:00,64.15937500000001,46.4,44.6,93.4,170.00,6.00,0.0,29.85,6.21,42.87
418,2014-10-06 07:00:00,92.94375,50.0,48.2,93.5,170.00,6.00,0.0,29.83,6.21,47.21
419,2014-10-06 08:00:00,87.025,51.8,48.2,87.47,180.00,8.00,0.0,29.83,6.21,51.8
420,2014-10-06 09:00:00,106.459375,53.6,50.0,87.56,180.00,7.00,0.0,29.83,6.21,53.6
421,2014-10-06 10:00:00,117.115625,55.4,50.0,81.99,170.00,9.00,0.0,29.8,6.21,55.4
422,2014-10-06 11:00:00,110.846875,57.2,48.2,71.83,170.00,12.00,0.0,29.77,6.21,57.2
423,2014-10-06 12:00:00,114.921875,59.0,46.4,62.92,180.00,14.00,0.0,29.74,6.21,59.0
424,2014-10-06 13:00:00,113.1984375,59.0,46.4,62.92,190.00,13.00,0.0,29.74,6.21,59.0
425,2014-10-06 14:00:00,107.24375,59.0,48.2,67.33,180.00,13.00,0.0,29.71,6.21,59.0
426,2014-10-06 15:00:00,114.6109375,59.0,44.6,58.77,180.00,15.00,0.0,29.68,6.21,59.0
427,2014-10-06 16:00:00,108.965625,53.6,50.0,87.56,180.00,13.00,0.0,29.68,6.21,53.6
428,2014-10-06 17:00:00,113.5125,53.6,50.0,87.56,160.00,11.00,0.0,29.65,6.21,53.6
429,2014-10-06 18:00:00,116.33125,53.6,51.8,93.6,180.00,11.00,0.0,29.65,6.21,53.6
430,2014-10-06 19:00:00,116.8046875,53.6,51.8,93.6,180.00,10.00,0.0,29.65,2.92,53.6
431,2014-10-06 20:00:00,121.190625,55.4,53.6,93.65,190.00,9.00,0.0,29.62,3.73,55.4
432,2014-10-06 21:00:00,122.915625,55.4,55.4,100.0,190.00,8.00,0.0,29.62,2.49,55.4
433,2014-10-06 22:00:00,104.1078125,57.2,55.4,93.69,210.00,6.00,0.0,29.62,6.21,57.2
434,2014-10-06 23:00:00,70.8859375,55.4,55.4,100.0,180.00,6.00,0.0,29.62,6.21,55.4
435,2014-10-07 00:00:00,70.25937499999999,57.2,55.4,93.69,210.00,4.00,0.0,29.59,6.21,57.2
436,2014-10-07 01:00:00,69.0078125,57.2,55.4,93.69,200.00,9.00,0.0,29.59,6.21,57.2
437,2014-10-07 02:00:00,61.659375,57.2,55.4,93.69,190.00,8.00,0.0,29.56,6.21,57.2
438,2014-10-07 03:00:00,58.0609375,55.4,53.6,93.65,210.00,6.00,0.0,29.56,6.21,55.4
439,2014-10-07 04:00:00,54.153125,57.2,53.6,87.74,210.00,11.00,0.0,29.53,6.21,57.2
440,2014-10-07 05:00:00,53.6828125,55.4,53.6,93.65,200.00,11.00,0.0,29.53,6.21,55.4
441,2014-10-07 06:00:00,65.56718749999999,57.2,53.6,87.74,220.00,11.00,0.0,29.53,6.21,57.2
442,2014-10-07 07:00:00,100.190625,57.2,50.0,76.82,220.00,14.00,0.0,29.56,6.21,57.2
443,2014-10-07 08:00:00,92.5109375,57.2,51.8,82.12,230.00,12.00,0.0,29.59,6.21,57.2
444,2014-10-07 09:00:00,112.1015625,57.2,50.0,76.82,220.00,14.00,0.0,29.59,6.21,57.2
445,2014-10-07 10:00:00,121.034375,59.0,48.2,67.33,230.00,13.00,0.0,29.62,6.21,59.0
446,2014-10-07 11:00:00,123.228125,59.0,48.2,67.33,240.00,12.00,0.0,29.62,6.21,59.0
447,2014-10-07 12:00:00,119.46875,60.8,48.2,63.15,240.00,15.00,0.0,29.65,6.21,60.8
448,2014-10-07 13:00:00,115.8625,59.0,46.4,62.92,250.00,12.00,0.0,29.65,6.21,59.0
449,2014-10-07 14:00:00,110.378125,59.0,46.4,62.92,220.00,13.00,0.0,29.62,6.21,59.0
450,2014-10-07 15:00:00,113.9828125,60.8,46.4,59.01,220.00,14.00,0.0,29.62,6.21,60.8
451,2014-10-07 16:00:00,113.5109375,60.8,50.0,67.54,230.00,12.00,0.0,29.65,6.21,60.8
452,2014-10-07 17:00:00,113.3546875,55.4,50.0,81.99,270.00,5.00,0.0,29.71,6.21,55.4
453,2014-10-07 18:00:00,110.0640625,55.4,46.4,71.64,250.00,9.00,0.0,29.74,6.21,55.4
454,2014-10-07 19:00:00,120.71875,53.6,48.2,81.87,210.00,3.00,0.0,29.74,6.21,53.6
455,2014-10-07 20:00:00,121.6609375,53.6,48.2,81.87,0.00,0.00,0.0,29.77,6.21,53.6
456,2014-10-07 21:00:00,123.2296875,51.8,48.2,87.47,0,1.00,0.0,29.77,6.21,51.8
457,2014-10-07 22:00:00,94.5125,57.2,51.8,82.12,200.00,9.00,0.0,29.77,6.21,57.2
458,2014-10-07 23:00:00,58.3734375,55.4,51.8,87.65,200.00,8.00,0.0,29.77,6.21,55.4
459,2014-10-08 00:00:00,54.778125,53.6,51.8,93.6,170.00,8.00,0.0,29.77,6.21,53.6
460,2014-10-08 01:00:00,52.7453125,53.6,51.8,93.6,160.00,6.00,0.0,29.74,6.21,53.6
461,2014-10-08 02:00:00,53.2140625,53.6,51.8,93.6,160.00,6.00,0.0,29.74,6.21,53.6
462,2014-10-08 03:00:00,54.778125,55.4,53.6,93.65,150.00,5.00,0.0,29.71,6.21,55.4
463,2014-10-08 04:00:00,55.5609375,55.4,53.6,93.65,170.00,6.00,0.0,29.68,6.21,55.4
464,2014-10-08 05:00:00,53.840625,55.4,53.6,93.65,180.00,7.00,0.0,29.68,6.21,55.4
465,2014-10-08 06:00:00,67.2875,55.4,55.4,100.0,160.00,8.00,0.0,29.65,6.21,55.4
466,2014-10-08 07:00:00,106.1453125,57.2,55.4,93.69,170.00,7.00,0.0,29.65,4.35,57.2
467,2014-10-08 08:00:00,93.1375,57.2,55.4,93.69,170.00,10.00,0.0,29.65,2.36,57.2
468,2014-10-08 09:00:00,111.3171875,57.2,55.4,93.69,180.00,9.00,0.0,29.65,2.11,57.2
469,2014-10-08 10:00:00,115.2359375,57.2,57.2,100.0,150.00,6.00,0.0,29.62,6.21,57.2
470,2014-10-08 11:00:00,115.5484375,59.0,57.2,93.74,170.00,6.00,0.0,29.62,6.21,59.0
471,2014-10-08 12:00:00,119.9375,62.6,59.0,88.0,210.00,11.00,0.0,29.59,6.21,62.6
472,2014-10-08 13:00:00,114.4515625,64.4,59.0,82.62,210.00,13.00,0.0,29.59,6.21,64.4
473,2014-10-08 14:00:00,111.3171875,66.2,59.0,77.6,210.00,14.00,0.0,29.59,6.21,66.2
474,2014-10-08 15:00:00,116.4890625,68.0,59.0,72.92,220.00,11.00,0.0,29.56,6.21,68.0
475,2014-10-08 16:00:00,111.0046875,68.0,59.0,72.92,210.00,11.00,0.0,29.56,6.21,68.0
476,2014-10-08 17:00:00,120.4078125,66.2,60.8,82.74,190.00,8.00,0.0,29.53,6.21,66.2
477,2014-10-08 18:00:00,111.4734375,66.2,62.6,88.18,180.00,12.00,0.0,29.53,6.21,66.2
478,2014-10-08 19:00:00,119.4671875,64.4,60.8,88.09,210.00,16.00,0.0,29.53,6.21,64.4
479,2014-10-08 20:00:00,123.384375,62.6,59.0,88.0,220.00,10.00,0.0,29.56,6.21,62.6
480,2014-10-08 21:00:00,126.9890625,62.6,59.0,88.0,220.00,7.00,0.0,29.59,6.21,62.6
481,2014-10-08 22:00:00,90.1296875,60.8,55.4,82.37,250.00,10.00,0.0,29.62,6.21,60.8
482,2014-10-08 23:00:00,55.5578125,60.8,55.4,82.37,220.00,8.00,0.0,29.62,6.21,60.8
483,2014-10-09 00:00:00,54.6234375,60.8,55.4,82.37,210.00,11.00,0.0,29.62,6.21,60.8
484,2014-10-09 01:00:00,53.215625,59.0,55.4,87.83,210.00,11.00,0.0,29.65,6.21,59.0
485,2014-10-09 02:00:00,52.74375,59.0,55.4,87.83,210.00,11.00,0.0,29.65,6.21,59.0
486,2014-10-09 03:00:00,56.96875,59.0,55.4,87.83,200.00,6.00,0.0,29.65,6.21,59.0
487,2014-10-09 04:00:00,56.184375,59.0,55.4,87.83,190.00,5.00,0.0,29.65,6.21,59.0
488,2014-10-09 05:00:00,56.028125,59.0,55.4,87.83,210.00,5.00,0.0,29.65,6.21,59.0
489,2014-10-09 06:00:00,68.2265625,59.0,55.4,87.83,190.00,6.00,0.0,29.65,6.21,59.0
490,2014-10-09 07:00:00,100.465625,59.0,57.2,93.74,200.00,8.00,0.0,29.68,6.21,59.0
491,2014-10-09 08:00:00,89.6921875,60.8,57.2,87.92,210.00,10.00,0.0,29.68,6.21,60.8
492,2014-10-09 09:00:00,113.66875,60.8,57.2,87.92,200.00,11.00,0.0,29.71,6.21,60.8
493,2014-10-09 10:00:00,115.70625,62.6,55.4,77.29,230.00,11.00,0.0,29.71,6.21,62.6
